pr_id,o_id,o_it_id,pur_ts,del_date,es_del_date,ship_lim_date,status,cat,price,fr_val,pay_val,pay_typ,pay_seq,pay_inst,con_zip,rev_cr_date,rev_an_date,rs,sel_id,sel_zip,state,city,lat,lng
6ff1fc9209c7854704a4f75c9fac41b4,010b143d83a59b355cd5a75c0f0fd785,3,"2017-08-31 01:28:35","2017-09-18 17:04:10","2017-10-06 02:00:00","2017-09-06 01:44:47",delivered,agro_industry_and_commerce,22,34.15,224.6,credit_card,1,8,76870,"2017-09-19 02:00:00","2017-09-19 23:09:20",5,4e922959ae960d389249c378d1c939f5,12327,SP,jacarei,-23.3023,-45.9719
6ff1fc9209c7854704a4f75c9fac41b4,010b143d83a59b355cd5a75c0f0fd785,4,"2017-08-31 01:28:35","2017-09-18 17:04:10","2017-10-06 02:00:00","2017-09-06 01:44:47",delivered,agro_industry_and_commerce,22,34.15,224.6,credit_card,1,8,76870,"2017-09-19 02:00:00","2017-09-19 23:09:20",5,4e922959ae960d389249c378d1c939f5,12327,SP,jacarei,-23.3023,-45.9719
0f0c4960b05d6145bbb4b348423503ef,010c995323bc17d8156fbe2c37fed63e,1,"2017-03-25 20:18:00","2017-03-31 12:46:01","2017-04-13 02:00:00","2017-03-30 21:25:22",delivered,electronics,42,14.12,56.12,credit_card,1,1,15110,"2017-04-01 02:00:00","2017-04-03 23:20:09",5,edf96ef93ed595084bbcbd9224bd2894,1545,SP,"sao paulo",-23.5810,-46.6183
a9028257171c93a8d948ff95a0082b0d,010d14f76a229c295260e4ca4744acc7,1,"2017-12-01 20:46:28","2017-12-18 17:43:33","2017-12-29 01:00:00","2017-12-07 20:57:26",delivered,electronics,27.9,16.79,44.69,credit_card,1,1,80730,"2017-12-19 01:00:00","2017-12-20 01:50:14",5,aac29b1b99776be73c3049939652091d,38408,MG,uberlandia,-18.9241,-48.2493
ff5d87897ed26d564711df324b98ebee,010d15deea8cae96ae86ea8097917a17,1,"2018-04-05 17:04:05","2018-04-17 20:41:01","2018-05-07 02:00:00","2018-04-11 17:15:25",delivered,watches_gifts,279.9,20.65,300.55,credit_card,1,10,60355,"2018-04-18 02:00:00","2018-04-24 22:39:00",4,fa1c13f2614d7b5c4749cbc52fecda94,13170,SP,sumaré,-22.8221,-47.2703
9f14f401fce2d9ddd450e7ce60cb7f5f,010d6db2f77220b394f147836c94f27b,1,"2018-07-11 18:56:46","2018-07-21 17:26:45","2018-07-26 02:00:00","2018-07-13 19:10:10",delivered,consoles_games,14.9,15.23,30.13,credit_card,1,1,26282,"2018-07-22 02:00:00","2018-07-24 20:44:18",3,080102cd0a76b09e0dcf55fcacc60e05,31140,MG,"belo horizonte",-19.8946,-43.9312
d04bbac48960ecb7ea311b00ca6e1cb7,010e04b5f879320f29a9bd6ca41abc94,1,"2018-02-17 13:50:20","2018-02-23 16:46:53","2018-03-05 01:00:00","2018-02-22 13:06:43",delivered,industry_commerce_and_business,104,15.48,119.48,credit_card,1,1,9951,"2018-02-24 01:00:00","2018-02-27 14:06:28",5,0dd184061fb0eaa7ca37932c68ab91c5,7031,SP,guarulhos,-23.4937,-46.5462
53759a2ecddad2bb87a079a1f1519f73,010e7dda85fff564e8b7076ae3928efb,1,"2017-11-27 15:26:40","2017-12-12 22:49:55","2017-12-18 01:00:00","2017-12-05 15:31:24",delivered,garden_tools,49,17.67,133.34,credit_card,1,10,31720,"2017-12-13 01:00:00","2017-12-14 11:33:08",1,1f50f920176fa81dab994f9023523100,15025,SP,"sao jose do rio preto",-20.8067,-49.3892
53759a2ecddad2bb87a079a1f1519f73,010e7dda85fff564e8b7076ae3928efb,2,"2017-11-27 15:26:40","2017-12-12 22:49:55","2017-12-18 01:00:00","2017-12-05 15:31:24",delivered,garden_tools,49,17.67,133.34,credit_card,1,10,31720,"2017-12-13 01:00:00","2017-12-14 11:33:08",1,1f50f920176fa81dab994f9023523100,15025,SP,"sao jose do rio preto",-20.8067,-49.3892
20c26b058070cf8c6bbb8c8943eea98c,010ef5b0279d7512e7343cb775e423c0,1,"2018-04-17 13:28:08","2018-04-24 00:41:07","2018-05-07 02:00:00","2018-04-23 14:15:25",delivered,auto,59.9,14.51,74.41,credit_card,1,1,6458,"2018-04-24 02:00:00","2018-04-25 12:18:00",4,7142540dd4c91e2237acb7e911c4eba2,16301,SP,penapolis,-21.4270,-50.0650
fea7f0c147905a41ca324c0e3234a4c7,010efe60bdadc9261d1902f3c1dda5f3,1,"2018-06-07 18:46:09","2018-06-15 22:38:39","2018-07-17 02:00:00","2018-06-20 19:00:52",delivered,computers_accessories,110,18.65,128.65,credit_card,1,1,35490,"2018-06-16 02:00:00","2018-06-18 12:41:42",4,18a349e75d307f4b4cc646a691ed4216,1319,SP,"são paulo",-23.5519,-46.6407
24e8c79f39c68fbdbd57a5813ae72b94,010f223ddbec749e95ef3f5414f9c4ee,1,"2018-06-08 20:57:42","2018-06-18 20:42:35","2018-07-05 02:00:00","2018-06-13 22:31:51",delivered,watches_gifts,79,18.43,97.43,credit_card,1,4,72306,"2018-06-19 02:00:00","2018-06-22 00:11:23",5,4869f7a5dfa277a7dca6462dcf3b52b2,14840,SP,guariba,-21.3635,-48.2296
8d7ab3701456fdbfe2526636ce15327a,010fadb12341d8253d920362fc8f7a16,1,"2018-02-09 18:28:05","2018-03-06 00:49:02","2018-03-06 01:00:00","2018-02-15 18:35:37",delivered,luggage_accessories,39.9,14.1,54,credit_card,1,1,6544,"2018-03-06 01:00:00","2018-03-07 12:40:09",4,daeb5653dd96c1b11860f72209795012,31310,MG,"belo horizonte",-19.8734,-43.9823
3fe46d73f7527ad59e36c21c3e783041,010ff1cfe12f3094577e72b7bcecdf98,1,"2017-10-12 01:05:00","2017-10-19 20:20:09","2017-11-09 01:00:00","2017-10-30 01:14:21",delivered,consoles_games,249,13.24,262.24,credit_card,1,1,15061,"2017-10-20 02:00:00","2017-10-24 01:17:06",3,e06f09ec0a4aca210779cf1cfc63cf19,4773,SP,"sao paulo",-23.6822,-46.7090
79c0ace2ccf0da036e787875a49151a4,0110688c40ff035d672af3aac1f38f10,1,"2018-02-01 15:20:22","2018-02-28 00:34:13","2018-03-01 01:00:00","2018-02-07 15:33:45",delivered,kitchen_dining_laundry_garden_furniture,379,79.94,458.94,credit_card,1,7,21750,"2018-02-28 01:00:00","2018-03-03 03:57:48",5,b32be1695eb7ec5f10f72d9610a12527,95012,RS,"caxias do sul",-29.1727,-51.2107
9f69acd4da62618a3f6365b732d00ccd,011080783e02d05b26c8c158b3653a42,1,"2018-06-14 17:22:53","2018-06-23 01:36:29","2018-07-13 02:00:00","2018-06-22 17:38:55",delivered,others,33.9,13.82,47.72,credit_card,1,1,12515,"2018-06-23 02:00:00","2018-06-26 14:23:56",4,897060da8b9a21f655304d50fd935913,14092,SP,"ribeirao preto",-21.1777,-47.7678
d67212d63e76d57ee86cec463681f842,011105c3b5b8693eda1bfb1f152cec2a,1,"2017-07-31 15:45:07","2017-08-08 14:45:52","2017-09-01 02:00:00","2017-08-04 15:55:22",delivered,auto,208.1,43.49,251.59,credit_card,1,5,85350,"2017-08-09 02:00:00","2017-08-17 15:25:55",2,a5259c149128e82c9d6d46e0c1c812bb,76900,RO,ji-parana,-10.8772,-61.9584
ea11e700a343582ad56e4c70e966cb36,011108c8a3d6eee6807f48a2e639439f,1,"2017-04-25 19:25:23","2017-05-19 11:26:41","2017-05-16 02:00:00","2017-05-02 19:42:48",delivered,others,593.36,98.13,691.49,credit_card,1,7,8542,"2017-05-18 02:00:00","2017-05-18 20:41:40",1,01cf7e3d21494c41fb86034f2e714fa1,85603,PR,"francisco beltrao",-26.0443,-53.0637
c31539851232e3accbf0ef4c571f97f2,01115c06246220def210911556bdc0e5,1,"2018-03-14 10:20:38","2018-04-03 02:07:46","2018-04-04 02:00:00","2018-03-20 10:35:34",delivered,bed_bath_table,52.5,19.34,143.68,credit_card,1,1,30310,"2018-04-04 02:00:00","2018-04-04 12:49:50",1,602044f2c16190c2c6e45eb35c2e21cb,14940,SP,ibitinga,-21.7573,-48.8297
c31539851232e3accbf0ef4c571f97f2,01115c06246220def210911556bdc0e5,2,"2018-03-14 10:20:38","2018-04-03 02:07:46","2018-04-04 02:00:00","2018-03-20 10:35:34",delivered,bed_bath_table,52.5,19.34,143.68,credit_card,1,1,30310,"2018-04-04 02:00:00","2018-04-04 12:49:50",1,602044f2c16190c2c6e45eb35c2e21cb,14940,SP,ibitinga,-21.7573,-48.8297
cdb8d3c880b6639a70764c6734e6bb69,011331376a4c6cc7a9e5bc165ec169d0,1,"2017-06-23 15:03:34","2017-07-05 16:07:37","2017-07-17 02:00:00","2017-06-29 15:10:20",delivered,health_beauty,66,78.63,144.63,credit_card,1,4,8635,"2017-07-06 02:00:00","2017-07-10 15:31:33",5,f84a00e60c73a49e7e851c9bdca3a5bb,20756,RJ,"rio de janeiro",-22.8893,-43.3045
a6cef514bc1c722ff447863e87e4d77d,011375f941b3695c3c3ee58bfe0d3655,1,"2017-09-23 19:59:17","2017-10-06 21:05:13","2017-10-18 02:00:00","2017-09-28 20:26:33",delivered,auto,127.48,16.81,144.29,credit_card,1,2,25660,"2017-10-07 02:00:00","2017-10-10 00:24:43",5,a3b0df0065e264a91b7bbf5f844af5cd,9721,SP,"sao bernardo do campo",-23.7196,-46.5475
19c91ef95d509ea33eda93495c4d3481,0113affd907a209209ab08413bb54226,1,"2018-07-09 22:46:49","2018-07-31 20:26:36","2018-08-06 02:00:00","2018-07-16 22:55:27",delivered,health_beauty,122.99,63.11,186.1,credit_card,1,4,77825,"2018-08-01 02:00:00","2018-08-02 22:29:44",2,06a2c3af7b3aee5d69171b0e14f0ee87,65072,MA,"são luís",-2.5012,-44.2482
e8ca1ff2d0a28edb5be8bfbf2964dc3a,0113c9989fe6e5007795daec0633b405,1,"2018-06-25 15:18:44","2018-06-30 00:14:28","2018-07-17 02:00:00","2018-06-27 15:31:19",delivered,sports_leisure,49,15.44,128.88,credit_card,1,1,1218,"2018-06-30 02:00:00","2018-07-03 10:37:06",4,6b536a23086fba0d58c08d68814397f6,24346,RJ,niteroi,-22.9492,-43.0281
e8ca1ff2d0a28edb5be8bfbf2964dc3a,0113c9989fe6e5007795daec0633b405,2,"2018-06-25 15:18:44","2018-06-30 00:14:28","2018-07-17 02:00:00","2018-06-27 15:31:19",delivered,sports_leisure,49,15.44,128.88,credit_card,1,1,1218,"2018-06-30 02:00:00","2018-07-03 10:37:06",4,6b536a23086fba0d58c08d68814397f6,24346,RJ,niteroi,-22.9492,-43.0281
3cb39171fd36c50097f2dedbbe0dfe6e,011405ae7b89def8ffb3468eb29c299d,1,"2018-05-04 15:39:26","2018-05-09 15:14:40","2018-05-21 02:00:00","2018-05-10 15:50:23",delivered,auto,29.99,7.87,37.86,credit_card,1,1,6900,"2018-05-10 02:00:00","2018-05-12 19:04:05",4,16090f2ca825584b5a147ab24aa30c86,12940,SP,atibaia,-23.1147,-46.5529
b8a0d73b2a06e7910d9864dccdb0cda2,01144cadcf64b6427f0a6580a3033220,1,"2018-02-03 01:01:19","2018-02-14 16:10:03","2018-03-12 01:00:00","2018-02-08 01:15:47",delivered,health_beauty,59.9,24.7,171.3,credit_card,1,8,14740,"2018-02-15 01:00:00","2018-02-15 21:09:25",3,620c87c171fb2a6dd6e8bb4dec959fc6,25645,RJ,petrópolis,-22.5408,-43.2012
9351b1e4334769dc0abe871ee3c7abc3,01144cadcf64b6427f0a6580a3033220,2,"2018-02-03 01:01:19","2018-02-14 16:10:03","2018-03-12 01:00:00","2018-02-08 01:15:47",delivered,health_beauty,62,24.7,171.3,credit_card,1,8,14740,"2018-02-15 01:00:00","2018-02-15 21:09:25",3,abcd2cb37d46c2c8fb1bf071c859fc5b,78020,MT,cuiaba,-15.6029,-56.1029
dbd55362ec13c706503b1c71a5068a1a,0114835d7f0b3f674b70a989411e31c1,1,"2017-08-31 18:17:50","2017-09-04 21:57:35","2017-09-13 02:00:00","2017-09-08 04:30:17",delivered,health_beauty,102,10.13,112.13,boleto,1,1,4342,"2017-09-05 02:00:00","2017-09-08 20:13:19",5,e24fc9fcd865784fb25705606fe3dfe7,12913,SP,"braganca paulista",-22.9617,-46.5239
6a8631b72a2f8729b91514db87e771c0,01156b662f3f47b249b5a8881d205f08,1,"2017-09-13 22:36:57","2017-09-27 21:20:08","2017-10-03 02:00:00","2017-09-19 22:50:11",delivered,electronics,27.9,15.1,43,credit_card,1,1,94852,"2017-09-28 02:00:00","2017-09-29 01:18:37",5,128639473a139ac0f3e5f5ade55873a5,87050,PR,maringa,-23.4311,-51.9182
dc2410804cf782c5d87dbcd201b74e9b,0115abf6b892040abfdd5bdfcb6b2c51,1,"2017-04-20 14:32:37","2017-05-15 13:51:50","2017-05-10 02:00:00","2017-04-27 07:10:46",delivered,computers_accessories,196,11.98,207.98,boleto,1,1,2378,"2017-05-13 02:00:00","2017-05-13 20:55:28",4,897060da8b9a21f655304d50fd935913,14092,SP,"ribeirao preto",-21.1777,-47.7678
766a6a4c51c63991e78e192d802787a9,0115d160c5fbd758a139ff90821db60d,1,"2017-08-29 21:14:43","2017-09-19 00:05:57","2017-09-15 02:00:00","2017-09-06 06:31:53",delivered,construction_tools_construction,389,22.63,411.63,boleto,1,1,38703,"2017-09-19 02:00:00","2017-12-22 21:37:01",1,59b22a78efb79a4797979612b885db36,38414,MG,uberlandia,-18.9214,-48.3295
ca815d1a82897d9d4503e2e367931d03,0115f8bb1dc16d3fac863ce1deb037b6,1,"2017-06-30 21:13:15","2017-07-07 19:12:36","2017-07-21 02:00:00","2017-07-07 21:25:18",delivered,bed_bath_table,119.99,16.47,136.46,credit_card,1,4,13330,"2017-07-08 02:00:00","2017-07-09 04:20:19",2,d1c281d3ae149232351cd8c8cc885f0d,14940,SP,ibitinga,-21.7573,-48.8297
2c2491f31fe7320124ccf2f3404354a6,011667ae100a333a3051c9a23e3f0283,1,"2017-11-29 11:42:47","2017-12-08 00:22:39","2017-12-20 01:00:00","2017-12-07 11:36:44",delivered,telephony,27.99,14.1,42.09,credit_card,1,3,32071,"2017-12-08 01:00:00","2017-12-09 12:33:20",5,ea8482cd71df3c1969d7b9473ff13abc,4160,SP,"sao paulo",-23.6255,-46.6120
c1617123e66d2491ca93ceadfd36203e,011724d1afbd91844302627f79a66800,1,"2018-08-09 20:32:00","2018-08-15 14:46:48","2018-08-22 02:00:00","2018-08-14 20:44:58",delivered,bed_bath_table,54.99,14.7,69.69,credit_card,1,2,6361,"2018-08-16 02:00:00","2018-08-17 05:10:38",5,b2479f944e1b90cf8a5de1bbfde284d6,14940,SP,ibitinga,-21.7573,-48.8297
f5cb4f19ca215fb34aef190918d45f46,0119e98feb97441cb456c010c25b04ff,1,"2018-01-22 12:52:53","2018-01-31 17:34:50","2018-02-21 01:00:00","2018-01-26 15:54:20",delivered,computers_accessories,88.9,16.06,104.96,credit_card,1,1,31560,"2018-02-01 01:00:00","2018-02-02 15:11:32",5,0d83f8e03188682112cc0d93523705cc,91150,RS,"porto alegre",-30.0033,-51.1187
ca7966fa77959536468be3c6ce1f19e1,011a43bc9bb525517251ebb3ebc99b69,1,"2018-04-25 20:15:05","2018-04-30 17:48:24","2018-05-09 02:00:00","2018-05-03 20:09:38",delivered,bed_bath_table,899,21.2,920.2,credit_card,1,10,1155,"2018-05-01 02:00:00","2018-05-03 01:32:23",5,610f72e407cdd7caaa2f8167b0163fd8,1201,SP,"sao paulo",-23.5361,-46.6495
913eefa4eb54c8a9bcb9871dfd94a0ca,011a56023faf5bbb9af634e20a85f7bc,1,"2017-05-10 08:54:05","2017-05-18 14:48:08","2017-06-01 02:00:00","2017-05-16 09:05:09",delivered,garden_tools,120,17.28,137.28,credit_card,1,6,39401,"2017-05-19 02:00:00","2018-04-02 18:25:35",5,71dc18fd8cbf5fd77f45dd8b427abb34,82520,PR,curitiba,-25.4145,-49.2299
3cc842aabeddd8ef0d633a10ef8a51aa,011abf147a69ba486bae3a74b6cd1814,1,"2017-05-12 13:19:47","2017-05-22 13:22:47","2017-06-05 02:00:00","2017-05-18 13:30:24",delivered,toys,279.99,16.72,296.71,credit_card,1,3,70350,"2017-05-23 02:00:00","2017-05-24 01:22:16",5,46dc3b2cc0980fb8ec44634e21d2718e,22240,RJ,"rio de janeiro",-22.9353,-43.1873
dea3de7c4e7aa375d564fa2ddb7099b7,011af0959ebf2b09a062867811dc63b5,1,"2017-08-06 19:35:16","2017-08-09 23:03:07","2017-08-29 02:00:00","2017-08-10 19:50:21",delivered,housewares,59,15.16,74.16,credit_card,1,3,1508,"2017-08-10 02:00:00","2017-08-14 19:02:38",1,59b22a78efb79a4797979612b885db36,38414,MG,uberlandia,-18.9214,-48.3295
4cb33e9787e8a38b82bd68e70f5f4700,011b142c9e082a5c1d10e0a88cd9c8e8,1,"2018-03-23 12:43:13","2018-04-14 21:18:26","2018-04-16 02:00:00","2018-03-29 13:55:34",delivered,perfumery,243.37,53.83,297.2,credit_card,1,1,65066,"2018-04-15 02:00:00","2018-04-16 02:10:09",5,17e34d8224d27a541263c4c64b11a56b,14085,SP,"ribeirao preto",-21.1659,-47.7980
b67a7d0ef75f52b4b76368927a3037f9,011b8dd4f8c36fd4fcf50643ce91d58a,1,"2017-07-08 00:00:51","2017-08-04 22:57:27","2017-08-14 02:00:00","2017-07-27 00:05:30",delivered,watches_gifts,249.48,16.5,265.98,credit_card,1,3,5414,"2017-08-05 02:00:00","2017-08-07 15:39:06",5,f4c4daa86e30c7e5a553a8d518ac03a5,85801,PR,cascavel,-24.9592,-53.4626
9ecadb84c81da840dbf3564378b586e9,011bf86f1b7dacebda2c874333cf656b,1,"2018-03-09 20:44:33","2018-03-21 22:38:35","2018-04-05 02:00:00","2018-03-16 20:48:24",delivered,furniture_decor,35,19.32,108.64,credit_card,1,10,88340,"2018-03-22 01:00:00","2018-03-27 00:41:31",1,1025f0e2d44d7041d6cf58b6550e0bfa,3204,SP,"sao paulo",-23.5955,-46.5597
9ecadb84c81da840dbf3564378b586e9,011bf86f1b7dacebda2c874333cf656b,2,"2018-03-09 20:44:33","2018-03-21 22:38:35","2018-04-05 02:00:00","2018-03-16 20:48:24",delivered,furniture_decor,35,19.32,108.64,credit_card,1,10,88340,"2018-03-22 01:00:00","2018-03-27 00:41:31",1,1025f0e2d44d7041d6cf58b6550e0bfa,3204,SP,"sao paulo",-23.5955,-46.5597
53b36df67ebb7c41585e8d54d6772e08,011c899816ea29773525bd3322dbb6aa,1,"2018-04-30 17:02:34","2018-05-16 00:33:37","2018-05-24 02:00:00","2018-05-07 07:30:45",delivered,watches_gifts,99.9,0,99.9,boleto,1,1,24210,"2018-05-16 02:00:00","2018-05-20 13:58:09",2,7d13fca15225358621be4086e1eb0964,14050,SP,"ribeirao preto",-21.1729,-47.8237
d33a74e1b6cfc152b6b3f43324d54987,011e6e76dd0cd56d26b5b0cb036e80a8,1,"2018-04-08 19:34:16","2018-04-11 22:53:28","2018-04-19 02:00:00","2018-04-12 19:50:12",delivered,computers_accessories,14.99,8.29,23.28,credit_card,1,1,12230,"2018-04-12 02:00:00","2018-04-15 13:09:23",5,9f505651f4a6abe901a56cdc21508025,4102,SP,"sao paulo",-23.5898,-46.6326
8d1224321dc883703df71dcb5be296b3,011f9dff2545a2cf8ac1809faed3ec88,1,"2017-08-01 21:00:07","2017-08-09 23:04:42","2017-08-23 02:00:00","2017-08-07 21:10:21",delivered,bed_bath_table,109.73,16.53,126.26,credit_card,1,10,30575,"2017-08-10 02:00:00","2017-08-11 11:58:45",2,cca3071e3e9bb7d12640c9fbe2301306,14940,SP,ibitinga,-21.7573,-48.8297
b60856ce32d90658dbf99b9485327c25,011fcb4fabb3e142579ad63472b11227,1,"2018-02-10 11:45:57","2018-03-14 23:38:35","2018-03-07 01:00:00","2018-02-15 14:50:23",delivered,electronics,9,14.1,23.1,boleto,1,1,24140,"2018-03-09 01:00:00","2018-03-12 18:37:40",2,8b321bb669392f5163d04c59e235e066,1212,SP,"são paulo",-23.5383,-46.6394
6eda94acf0ad08a1bb12f10aef74767d,0120e3dd2696a3bbb68dc2860815f7f2,1,"2018-03-26 13:47:03","2018-04-10 22:58:29","2018-05-11 02:00:00","2018-04-13 13:55:26",delivered,small_appliances,239,19.25,258.25,credit_card,1,8,22250,"2018-04-11 02:00:00","2018-05-03 01:51:48",5,41ab63a91b8b264e8c8780368bf1dd5b,31555,MG,"belo horizonte",-19.8416,-43.9802
98f34b46fd3c8edec3b0e453e0095e77,01218a8a807fc187849529e6f12237a9,1,"2017-10-23 01:06:06","2017-11-01 18:28:49","2017-11-14 01:00:00","2017-10-27 01:14:25",delivered,computers_accessories,13.99,16.11,30.1,credit_card,1,1,83321,"2017-11-02 01:00:00","2017-11-05 02:08:08",5,e48cc16ab70bfa09e1401740dce0b3d7,16022,SP,aracatuba,-21.2323,-50.4639
242ec3ff603c92ddc1e59d83b9e40a2d,0121cfa7c946e6589f50d7012d3eb5eb,1,"2017-08-30 13:47:28","2017-09-06 22:06:08","2017-09-26 02:00:00","2017-09-05 14:50:18",delivered,baby,29.99,16.79,46.78,credit_card,1,4,16403,"2017-09-07 02:00:00","2017-09-08 16:56:50",5,d98eec89afa3380e14463da2aabaea72,90010,RS,"porto alegre",-30.0332,-51.2314
9cd17b1cc8db0de6b175f213e9054c01,012219b6d6d034eb359fc74730a080db,1,"2018-05-10 02:18:33","2018-05-16 21:18:52","2018-05-28 02:00:00","2018-05-14 02:30:56",delivered,toys,189.99,27.41,217.4,credit_card,1,1,39800,"2018-05-17 02:00:00","2018-05-23 19:31:48",4,b74d1c09cb380e1d03a6f859c6f4224b,20061,RJ,"rio de janeiro",-22.9058,-43.1856
aa8d88eb4b9cb38894e33fa624c4287f,012248555cb0bf51df99199cef81d562,1,"2018-02-01 18:31:00","2018-02-17 19:39:08","2018-03-02 01:00:00","2018-02-07 18:52:56",delivered,watches_gifts,55,15.83,70.83,credit_card,1,2,41100,"2018-02-18 01:00:00","2018-02-19 14:33:30",5,6560211a19b47992c3666cc44a7e94c0,5849,SP,"sao paulo",-23.6524,-46.7558
caa1675deee5711b3aff1e4f5946266f,0122e81ff800460e44bb9c983ff2a2fd,1,"2018-03-16 12:58:58","2018-03-28 18:48:49","2018-04-05 02:00:00","2018-03-22 03:50:49",delivered,electronics,58.99,15.29,74.28,boleto,1,1,80420,"2018-03-29 02:00:00","2018-03-30 03:42:06",4,8d956fec2e4337affcb520f56fd8cbfd,9780,SP,"sao bernardo do campo",-23.7150,-46.5373
eb3569b5cae58e2c6f616f86d3fcd507,0123098b96f3d4014545642be53d891c,1,"2017-08-15 13:02:55","2017-08-30 01:47:27","2017-09-06 02:00:00","2017-08-21 13:30:20",delivered,furniture_decor,99.9,17.18,117.08,credit_card,1,2,6709,"2017-08-30 02:00:00","2017-08-31 13:16:55",5,9dda5bbacd45e18d6485fee649205d09,37540,MG,"santa rita do sapucai",-22.2472,-45.7075
176faef125e3675b4eeaa6083ada61e1,01235dc626dcf13283207ba7f36a959a,1,"2018-07-24 11:57:43","2018-08-06 16:57:42","2018-08-09 02:00:00","2018-08-06 04:50:16",delivered,baby,25.99,5.31,66.86,boleto,1,1,1307,"2018-08-07 02:00:00","2018-08-07 20:19:23",5,855668e0971d4dfd7bef1b6a4133b41b,13257,SP,itatiba,-22.9883,-46.8540
10dae91e0aba95747e90280edeffe883,01235dc626dcf13283207ba7f36a959a,2,"2018-07-24 11:57:43","2018-08-06 16:57:42","2018-08-09 02:00:00","2018-08-06 04:50:16",delivered,baby,25.99,9.57,66.86,boleto,1,1,1307,"2018-08-07 02:00:00","2018-08-07 20:19:23",5,855668e0971d4dfd7bef1b6a4133b41b,13257,SP,itatiba,-22.9883,-46.8540
629e019a6f298a83aeecc7877964f935,01237c761ffb72594a466ed514518af0,1,"2018-07-06 00:40:15","2018-07-11 01:08:35","2018-07-25 02:00:00","2018-07-10 01:20:59",delivered,auto,107.9,18.56,126.46,credit_card,1,2,30860,"2018-07-11 02:00:00","2018-07-14 04:25:33",5,c003204e1ab016dfa150abc119207b24,7790,SP,caieiras,-23.3709,-46.8480
b0961721fd839e9982420e807758a2a6,0123a055aa66357326dd6db066592a7d,1,"2018-04-24 16:11:16","2018-04-30 17:47:00","2018-05-11 02:00:00","2018-05-03 05:55:16",delivered,garden_tools,53.9,33.93,175.66,boleto,1,1,15055,"2018-05-01 02:00:00","2018-05-02 12:41:30",5,1f50f920176fa81dab994f9023523100,15025,SP,"sao jose do rio preto",-20.8067,-49.3892
b0961721fd839e9982420e807758a2a6,0123a055aa66357326dd6db066592a7d,2,"2018-04-24 16:11:16","2018-04-30 17:47:00","2018-05-11 02:00:00","2018-05-03 05:55:16",delivered,garden_tools,53.9,33.93,175.66,boleto,1,1,15055,"2018-05-01 02:00:00","2018-05-02 12:41:30",5,1f50f920176fa81dab994f9023523100,15025,SP,"sao jose do rio preto",-20.8067,-49.3892
0bcc3eeca39e1064258aa1e932269894,0124e0c5bfae1979838a91e47df53f14,1,"2018-02-08 16:31:37","2018-02-15 21:11:58","2018-02-26 01:00:00","2018-02-14 17:31:36",delivered,garden_tools,49.9,12.48,62.38,credit_card,1,1,15053,"2018-02-16 01:00:00","2018-02-16 23:30:23",4,1f50f920176fa81dab994f9023523100,15025,SP,"sao jose do rio preto",-20.8067,-49.3892
87cc2aef12eddf0b170234138b0946e0,0124f01177fc17cf20e1974621fd759a,1,"2017-05-13 16:03:25","2017-05-22 16:45:54","2017-06-02 02:00:00","2017-05-18 16:15:17",delivered,computers_accessories,185.81,17.06,202.87,credit_card,1,1,16920,"2017-05-23 02:00:00","2017-05-26 20:06:04",4,34d1ca11b242c0fee2c834ae8d788566,36415,MG,congonhas,-20.5099,-43.8617
d5bbfcd27daa6365834ed9d16195d64e,01255808a3d38a8dd69aa93265a4cb88,1,"2018-01-22 13:01:23","2018-02-01 22:59:00","2018-02-19 01:00:00","2018-01-29 12:56:28",delivered,fashion_bags_accessories,501.9,17.26,519.16,credit_card,1,10,32241,"2018-02-02 01:00:00","2018-02-05 19:08:22",1,3c487ae8f8d7542beff5788e2e0aea83,72460,DF,brasilia,-16.0229,-48.0507
93c902b021a9e594f658ab1b0351602a,012670c73246a753cbde0a215c2b9e8f,1,"2018-03-02 20:01:27","2018-04-12 22:54:40","2018-04-04 02:00:00","2018-03-08 20:15:26",delivered,electronics,97.9,16.94,114.84,credit_card,1,1,22770,"2018-04-06 02:00:00","2018-04-06 23:41:24",1,2e90cb1677d35cfe24eef47d441b7c87,2285,NULL,NULL,NULL,NULL
09fbb9fc5bffc1ce6dc2f66289dfcb05,0128412231f9fe9d7e944eea5392fc6b,1,"2018-08-22 17:38:10","2018-08-30 21:59:26","2018-08-31 02:00:00","2018-08-28 05:15:10",delivered,sports_leisure,76,18.83,94.83,boleto,1,1,9230,"2018-08-31 02:00:00","2018-09-04 14:12:28",5,218d46b86c1881d022bce9c68a7d4b15,14070,SP,"ribeirao preto",-21.1127,-47.7908
cd59f488cef311feb633141ad1e8563d,012973f4cb6743d00d7e2644ddc8804c,1,"2017-01-27 23:02:29","2017-02-06 14:58:54","2017-03-09 01:00:00","2017-02-02 23:02:29",delivered,food,15.32,18,33.32,credit_card,1,1,3317,"2017-02-07 01:00:00","2017-02-10 04:47:02",5,8d79c8a04e42d722a75097ce5cbcf2ef,61658,CE,caucaia,-3.7668,-38.6554
